alphaGait,DeplacementRider,DistanceAligne,DistanceEngage,DistanceFWGait,DistanceFWRButte,ForcePied,ForcePiedAr,ForcePiedAr.1,ForcePiedAr.2,ForcePiedAv,ForcePiedAv.1,ForcePiedAv.2,ForceUPiedAr,ForceUPiedAv,IndiceEfficacitePiedAr,IndiceEfficacitePiedAv,IndiceEfficaciteTotal,Moment,MomentPAr,MomentPAv,Puissance,PuissancePAr,PuissancePAv,ThetaM,ThetaMDeg,ThetaMr,ThetaMrDeg,ThetaMrv,Time,VitesseRider,Impulsion,ImpulsionPAr,ImpulsionPAv,TravailPAr,TravailPAv
90.261169944644+0i,1656.1155140746869,,,,0.1954918510875887,1855.007231825162,1037.4306857170309,1028.343283530279,531.4080706700728,-257.5397027835675,132.4961589165125,-80.53068908898291,1028.343283530279,132.4961589165125,0.6615709859903638,0.4407558257577145,0.6257870171776253,206.0490010343055,182.53093282662445,23.51806820768097,1639.962579350403,1452.780153783652,187.18242556675045,0.6956659342125029,39.858721981402,-5.587519372967083,-330.84921114219367,7.959090173299904,0.9233333333333332,4597.142993642209,59168.65339527941,-1798.022529098587,60966.67592437801,18407.79823941534,153309.6612671831
90.01859992148678+0i,1671.644707856334,,,,0.1946271076639035,1962.200927561824,1090.538656944464,1102.57693359743,543.2625552000463,-298.7640068495906,101.3644930623217,-47.23440350305128,1102.57693359743,101.3644930623217,0.6709964335059686,0.3177495670924144,0.6135668420846868,213.69960323210591,195.7074057135437,17.9921975185621,1706.4454477323236,1562.7731943173098,143.6722534150143,0.7146245749273552,40.94497207966792,-5.568560732252232,-329.7629610439276,7.98525323361925,0.9266666666666666,4535.290620941545,59369.29374431707,-1627.606442907276,60996.900187224375,19761.371547376817,153549.5694874347
89.90473709563895+0i,1687.363928127139,,,,0.1936162029212459,2062.458359468003,1112.155211446923,1183.471851392594,538.5496865778699,-346.0669196314851,61.26777271158949,2.2255772927855118,1183.471851392594,61.26777271158949,0.6916831738732815,0.1743258062511716,0.603522305500149,220.9412832784926,210.0662536221855,10.87502965630713,1734.5435046376638,1649.166920537205,85.37658410045874,0.7508634738596651,43.02130804269043,-5.532321833319921,-327.6866250809052,7.850698968066107,0.93,4458.744216015088,59579.168046450286,-1438.4872736371924,61017.65532008749,21269.14822142731,153714.99682692552
89.87334565121037+0i,1701.845938842674,,,,0.1927748801665075,2130.161740679463,1106.607288637997,1289.893781761307,509.3872035369461,-348.7674991008926,56.7012658209494,42.8465974722551,1289.893781761307,56.7012658209494,0.7270173867341151,0.159302362116594,0.6321562451650878,239.0206209458506,228.956146262632,10.06447468321852,1796.271015441171,1720.635180810809,75.63583463036238,0.7943914148976088,45.51527535505889,-5.488793892281977,-325.19265776853666,7.5151299010645225,0.9333333333333332,4364.697426081566,59796.48848970557,-1235.600443969327,61032.08893367493,22875.11827885456,153829.5212456833
89.96084785372112+0i,1717.0967570022492,,,,0.1929298286449807,2186.883964115967,1159.669169532921,1297.139218590366,537.8811126859831,-352.48131513101197,78.70835467013241,57.4181334658591,1297.139218590366,78.70835467013241,0.7122496792151536,0.2152278241749779,0.6291360656698931,244.21294425373853,230.24221129979,13.9707329539485,1736.3604970890399,1637.028216031031,99.33228105800907,0.8104771149202171,46.43691807686785,-5.472708192259369,-324.27101504672765,7.110026466430676,0.9366666666666666,4258.6459987333,60026.46944181775,-1016.089244026918,61042.55868584468,24560.019329528568,153910.0274550487
89.93490770296503+0i,1731.086743073446,,,,0.1933728199941885,2205.369764294905,1200.686239232271,1280.9712032498778,541.442532417434,-342.2224006025577,119.29741012370691,64.20764149698283,1280.9712032498778,119.29741012370691,0.6972006555763035,0.3241219063158665,0.6349359803711986,248.54767887381118,227.3723885768533,21.175290296957986,1694.816198952383,1550.4244863626059,144.39171258977717,0.8184704429618401,46.894902037916424,-5.464714864217746,-323.81303108567914,6.81887759576644,0.94,4153.996074863444,60268.08622441755,-786.4900652457072,61054.57628966327,26238.85102794949,153997.5115128929
89.89377716434629+0i,1743.758345171635,,,,0.1944075638944205,2217.921407840341,1200.3976395319169,1320.104208376385,541.218527060412,-319.8457719486391,136.003864973551,63.81932236469207,1320.104208376385,136.003864973551,0.7080014649050429,0.384875244026877,0.6565192383294566,258.4591830196137,234.31849698680838,24.1406860328053,1727.935826930534,1566.5426204852427,161.39320644529118,0.8357238588964204,47.88344995315163,-5.447461448283166,-322.824483170444,6.685526924378638,0.9433333333333334,4066.257863053872,60514.46653598133,-557.6827653073856,61072.14930128872,27832.577379146307,154119.3735097168
89.88071781569553+0i,1756.008092370163,,,,0.1947430812855305,2230.386303750137,1154.02486137711,1398.953362399255,541.5246547044119,-316.51250854547163,103.13988875693501,57.03832209059187,1398.953362399255,103.13988875693501,0.7391538059955135,0.3053784036986502,0.6734677524833227,266.6215520802238,248.3142218258678,18.30733025435596,1759.505287645419,1638.6904317799108,120.81485586550801,0.867936744266963,49.72911233082243,-5.4152485629126215,-320.97882079277315,6.599261289709998,0.9466666666666668,4001.083901018459,60767.969966928045,-326.83732252555467,61094.8072894536,29391.060932570228,154272.2659692343
89.84192234898094+0i,1769.927993103295,,,,0.1943510058764129,2246.558610180476,1077.45086145485,1481.572701345224,570.7139662547219,-308.2671014625275,106.47772352812679,32.86733130348045,1481.572701345224,106.47772352812679,0.7721477191652888,0.3248350453615134,0.7068813685416271,281.8789504150197,262.97915448877734,18.8997959262425,1818.995858155954,1697.033397109426,121.96246104652741,0.8958433651839108,51.32804392983504,-5.3873419419956745,-319.3798891937605,6.453109944810656,0.95,3948.669916525138,61030.510334477956,-85.52096311921659,61116.031297597176,30993.67745870281,154413.3700003897
89.94067426087403+0i,1783.656840954057,,,,0.1937750739702472,2248.4476530749052,1025.445355934225,1567.170119378686,558.4009564116321,-286.8102943795055,61.786432436124755,20.79823116913905,1567.170119378686,61.786432436124755,0.8018999071430768,0.2100676970564021,0.7244805319737383,289.13978794712887,278.1726961897167,10.96709175741215,1808.160128186704,1739.576491950712,68.58363623599179,0.9191475818140332,52.66327718759964,-5.364037725365553,-318.0446559359959,6.253584610490679,0.9533333333333334,3893.967391591144,61304.76058572558,170.125725038106,61134.63486068747,32661.53937314748,154534.7586588457
89.84064235696788+0i,1797.5834827941544,,,,0.1938276553723842,2230.840353192673,962.2251315712508,1607.5777598638238,569.8212156838814,-254.0099299892867,98.81864591156128,0.5621707511293806,1607.5777598638238,98.81864591156128,0.8209110816055449,0.3625634266863376,0.7649119325519063,302.8853620251308,285.3450523758287,17.54030964930213,1836.459883825943,1730.109168144425,106.35071568151841,0.926897693067246,53.10732585316558,-5.35628761411234,-317.60060727043,6.063217685883313,0.9566666666666668,3831.6517711022298,61590.26995490666,440.7016503773529,61149.568304529326,34379.84431767755,154630.03170748698
89.87945903261338+0i,1809.2776596991127,,,,0.1936781988349129,2249.143328836817,925.2229685383626,1654.905646726528,568.378319079262,-240.2130899074949,122.76778686107141,-4.149392782369004,1654.905646726528,122.76778686107141,0.8360877812188141,0.4550343324021504,0.7903780122838832,315.537034461799,293.74575229395884,21.79128216784017,1852.0141144575796,1724.112290775282,127.90182368229652,0.943220544433344,54.042556346062355,-5.339964762746242,-316.6653767775333,5.869403309872952,0.96,3769.071602288359,61886.28252989279,722.4605246601258,61163.82200523267,36114.68714772512,154717.4988834457
89.88862081939109+0i,1821.614396026474,,,,0.1931156090857043,2214.324806561831,852.4261633323923,1689.3173886988181,547.8396516639856,-206.82836763186543,130.083521129838,-6.172325426476612,1689.3173886988181,130.083521129838,0.8575599790519642,0.5322279704537665,0.8216504211293325,322.9436614945865,299.8538364940403,23.08982500054625,1799.3628280899459,1670.711989671861,128.6508384180852,0.9691570265109068,55.52860730452341,-5.31402828066868,-315.1793258190722,5.571754589523377,0.9633333333333334,3716.336958443695,62195.49372813626,1012.0059269950192,61183.48780114125,37841.797877184974,154834.6251531277
89.76650414753975+0i,1833.532987919163,,,,0.1925253826091023,2197.895208158354,774.716717370527,1696.3305309162272,559.9478136818957,-203.8663677644524,145.4849952029913,-12.73984280155314,1696.3305309162272,145.4849952029913,0.8712011066272919,0.5801342419608297,0.8379906008633143,326.9222558861613,301.09866923763036,25.823586648530952,1681.308989683091,1548.502404642414,132.8065850406766,1.014505246662306,58.126868927628706,-5.26868006051728,-312.58106419596686,5.142840413619759,0.9666666666666668,3677.1372533702,62514.73407611445,1308.805721389019,61205.92835472544,39539.210017408535,154962.90148417788
89.88921692568924+0i,1846.116793798459,,,,0.1914188064044025,2154.00709685015,776.0542540704242,1686.476629985415,563.7855848883385,-175.4221551048396,120.4507009869356,-20.942478555359603,1686.476629985415,120.4507009869356,0.8692349618255129,0.5633220321672024,0.8388678633485745,320.7296012475923,299.3496018224112,21.37999942518108,1517.47478392889,1416.3191379207724,101.1556460081185,1.0072582996392678,57.71164944885372,-5.275927007540318,-312.99628367474185,4.7313212688387045,0.97,3648.673764099302,62839.66703480482,1609.281974254854,61230.38506054997,41148.817214565686,155093.6301959072
89.88504169146336+0i,1857.903186850522,,,,0.1903497444291233,2144.880664521118,667.7142614473498,1724.8936909087438,584.0220476603448,-158.2923910270501,123.9368413724695,-41.34163194046696,1724.8936909087438,123.9368413724695,0.8892879629251585,0.6038451161465541,0.8619736113356206,328.16741947991534,306.1686301363021,21.99878934361334,1481.8623882198472,1382.525352976264,99.33703524358349,1.016049196001513,58.21533070854728,-5.2671361111780755,-312.4926024150483,4.515568274779762,0.9733333333333334,3625.891188849243,63163.4929633717,1909.506109784875,61253.98685358682,42631.22798584728,155210.6113114316
89.69926732551464+0i,1870.319845950723,,,,0.190263478148182,2138.976257621631,600.5234350179506,1748.0771847598776,595.0700677946638,-144.02610051701117,121.58593498655159,-57.96205183905089,1748.0771847598776,121.58593498655159,0.9002445898720182,0.6165740885689923,0.8740925071442086,331.865203754991,310.28370029487814,21.58150346011291,1500.062986004114,1402.5124921393342,97.55049386477958,1.0273139928622501,58.86075602573971,-5.255871314317336,-311.8471770978559,4.520097223303888,0.9766666666666668,3603.730135294657,63487.94147373546,2212.2652257642308,61275.67624797122,44030.65023129581,155310.8576520575
89.72652401489223+0i,1881.933818756359,,,,0.1895469384828974,2144.131216202574,568.519630106253,1751.646373786875,615.3318450233078,-150.01289841962299,118.3550583527351,-66.89974951241908,1751.646373786875,118.3550583527351,0.9021302761234421,0.5846040488750103,0.8721487836232015,331.92525420478086,310.9172313471703,21.00802285761048,1543.0967475821662,1445.4319530718012,97.6647945103648,1.054858813717136,60.43895800816861,-5.22832649346245,-310.268975115427,4.648928419981428,0.98,3577.802111693863,63817.95778535291,2520.491390979822,61297.466394373085,45423.1691538536,155409.3014166117
89.98727473663907+0i,1894.940116156541,,,,0.1886917769329083,2159.895134696319,579.7253175122257,1754.019068900482,632.3489419189405,-159.7780571917476,112.7594945001527,-68.8475787556223,1754.019068900482,112.7594945001527,0.8983130376526859,0.5438775339243103,0.8642912951711903,331.35319500361265,311.33838472983564,20.0148102737771,1594.244158842497,1497.946628441554,96.29753040094286,1.063013926150442,60.906211532051685,-5.220171381029145,-309.80172159154387,4.811313676408387,0.9833333333333332,3546.7018015337267,64149.8530143328,2831.091856800846,61318.76115753195,46847.14137645916,155506.90906079928
89.9296979033503+0i,1906.255156493363,,,,0.1882725489913665,2149.146450408729,539.1725831454963,1752.213334402998,645.8026901315808,-154.3548759816192,119.3831320681999,-64.22765806500718,1752.213334402998,119.3831320681999,0.9014774521527884,0.5811276686099438,0.8708557139580947,332.2083727986377,311.0178668565322,21.19050594210549,1641.6914691147406,1536.973238992149,104.7182301225927,1.0790613343322042,61.82566029299037,-5.204123972847382,-308.8822728306052,4.941752236057652,0.9866666666666668,3515.125378659979,64481.49223893699,3142.2196648393488,61339.272574097646,48318.83066721584,155603.89022325492
89.87100759933841+0i,1918.318838829487,,,,0.1875064919779666,2159.035572198929,502.2833918604247,1760.610345459736,649.1634154152034,-157.7123048006739,131.4840154130334,-68.63202188733585,1760.610345459736,131.4840154130334,0.9063457838854037,0.607320861985096,0.8763609017084022,335.8467490549165,312.5083363191032,23.338412735813442,1670.7090982757998,1554.6094230317692,116.0996752440308,1.1003035316772891,63.04274854844776,-5.182881775502297,-307.6651845751478,4.974617449706536,0.99,3493.671102926654,64813.273022838126,3453.3977906325317,61359.87523220559,49836.2906009327,155704.3981035167
89.86383337953295+0i,1929.595788447082,,,,0.1877417897580818,2149.304228139562,483.88141044674006,1769.3463159904834,655.5637659945597,-142.37252452825268,124.5876653098484,-68.94445207984094,1769.3463159904834,124.5876653098484,0.9083141011784956,0.6187346950912241,0.8811846906101894,336.1732816808089,314.05897108831084,22.11431059249809,1644.494591352521,1536.315666546169,108.1789248063522,1.125163550956926,64.4671227317848,-5.15802175622266,-306.2408103918108,4.891806342045771,0.9933333333333332,3494.654132494085,65147.300583764874,3765.1608922203495,61382.139691544544,51382.08193194466,155814.8070562
89.73586918893267+0i,1940.1758580155688,,,,0.1872304490305946,2152.384761438601,485.4226536930078,1760.62740060875,683.1531754829563,-138.2659276954816,129.22867057329202,-71.96675562350251,1760.62740060875,129.22867057329202,0.9029283215855174,0.6382403657902104,0.8780289217058516,335.4494526348124,312.511363608053,22.93808902675933,1605.888219661403,1496.077317719885,109.8109019415181,1.1447088676699109,65.58698688868533,-5.138476439509676,-305.1209462349103,4.787273334470622,0.9966666666666668,3525.170357490285,65483.310599132754,4078.444545924057,61404.8660532087,52927.54447673363,155926.9463562252
89.88447723894872+0i,1951.7216245081272,,,,0.1874861586205907,2164.4806076307887,482.23308835154256,1780.390205782526,677.5671707697195,-134.0179451775931,130.8296769555848,-68.51242400919061,1780.390205782526,130.8296769555848,0.9060263216224921,0.6560275920070052,0.8829923797885655,339.24152918601453,316.0192615263984,23.2222676596163,1638.344544675364,1526.194137776739,112.1504068986256,1.1499280842030082,65.88602596839674,-5.133257222976578,-304.82190715519886,4.82943390983543,1.0,3580.0387829103247,65819.12196629056,4391.729713272239,61427.39225301832,54443.74096886666,156035.9412695991
89.73550238450164+0i,1963.868642156272,,,,0.1874219773086859,2172.788634572008,463.2806355377589,1795.3762643745072,669.7721761845025,-148.8886454238355,117.4166592747053,-67.70763407744651,1795.3762643745072,117.4166592747053,0.9106900171826432,0.5831686175991974,0.8803400815035978,339.5207439477352,318.679286926475,20.841457021260194,1745.8004512309408,1638.634613147047,107.1658380838942,1.1614348974547288,66.54531780336556,-5.121750409724856,-304.16261532023,5.141955189340902,1.003333333333333,3642.210512160037,66156.46745720098,4705.995025839465,61450.47243136152,55954.87669661497,156146.9219240192
89.91791177112451+0i,1977.358178352269,,,,0.1877545454639327,2186.918019940474,451.4498799259388,1813.234981609805,669.7118320997971,-167.1269117222779,94.85798348387009,-62.04744479051232,1813.234981609805,94.85798348387009,0.9134781221954112,0.4697360166864339,0.8725031975115426,338.6865013041273,321.8492092357404,16.83729206838694,1939.026542302774,1842.6307423656824,96.3957999370918,1.1790101270899829,67.55230428543885,-5.104175180089603,-303.1556288381568,5.725136770542866,1.006666666666667,3693.4826451307267,66495.84859376786,5023.344300065902,61472.50429370196,57537.29107207686,156256.58004651038
89.93488971844228+0i,1989.810768916774,,,,0.1879236810177797,2186.552133555184,418.8844845655549,1847.298559820362,654.8036079114689,-156.0249038318705,75.30916828329468,-56.9540572339175,1847.298559820362,75.30916828329468,0.9217221364057464,0.4129459565832148,0.8792873943406179,341.262871738399,327.8954943681143,13.36737737028481,2199.705458041542,2113.54228180344,86.16317623810205,1.1856292810764162,67.93155387280859,-5.09755602610317,-302.776379250787,6.445780189436383,1.01,3725.958365463644,66834.9522163938,5343.608548147009,61491.34366824679,59277.92374983322,156358.3608655209
89.96438672212018+0i,2002.518492862594,,,,0.1884174331426431,2191.697928271232,374.8153439277749,1877.734685745409,642.4771035376388,-156.51994289438431,60.1997019443256,-38.26167964511613,1877.734685745409,60.1997019443256,0.9297139380654716,0.3499837590925136,0.8842160056328283,343.98335381492785,333.29790671981004,10.6854470951178,2432.0559052089193,2356.506886864675,75.5490183442445,1.2174642520209122,69.75556334884988,-5.065721055158674,-300.95236977474565,7.070272087984321,1.013333333333333,3744.0775584741573,67174.92690291506,5668.480899948936,61506.44600296612,61256.010261917785,156449.6403536085
89.92425920263811+0i,2014.680370728511,,,,0.1894001035859297,2200.909427053346,362.1258913450776,1891.707264831583,637.1394062242117,-162.79872305242918,49.243144831844816,-26.95453456462587,1891.707264831583,49.243144831844816,0.9324710106718588,0.2859551040803999,0.881885635912805,344.5186977152583,335.7780395076058,8.740658207652455,2540.520196232298,2476.0655850539592,64.45461117833892,1.255075515799257,71.91053002550228,-5.028109791380329,-298.7974030980933,7.374114128145275,1.016666666666667,3758.584319076814,67517.55001569173,5999.077600492898,61518.47241519883,63491.034846251845,156530.4964508997
90.00570419625728+0i,2027.204838963066,,,,0.1906334499646023,2216.180219688567,343.6499931977484,1915.849011106532,645.5874602689896,-158.0990694292481,46.69113599740453,-14.474146000732427,1915.849011106532,46.69113599740453,0.934243102330022,0.2821493334186743,0.8855507912527644,348.3508761109487,340.0631994714093,8.287676639539303,2529.485721337267,2469.306283992898,60.17943734436961,1.2768998447779651,73.16097196668734,-5.006285462401621,-297.5469611569083,7.261315801977871,1.02,3779.954463401261,67861.80104145681,6333.615573606607,61528.18546785021,65907.32108221117,156600.498265661
89.97355693476506+0i,2039.279912828888,,,,0.1910307523731347,2240.9859257109392,322.7462499244716,1947.985124638858,657.8591570177659,-156.3808804007648,31.93194144877461,-6.4680477906460725,1947.985124638858,31.93194144877461,0.9359700931934472,0.1999010505133338,0.8835026777151741,351.43527923055467,345.7673596233972,5.6679196071574935,2381.025936066124,2342.6249433777202,38.40099268840388,1.305230812239959,74.78421683178206,-4.9779544949396275,-295.9237162918135,6.7751477349662474,1.023333333333333,3814.0779475793074,68208.23582836991,6671.536193096114,61536.6996352738,68380.0070167346,156662.8152899223
89.8158010840842+0i,2051.746293389999,,,,0.192059468956005,2266.382895361064,311.0680229469415,1966.997188698532,675.3387812112163,-160.57297250516692,29.48618468542848,9.701743690987307,1966.997188698532,29.48618468542848,0.9354016156710608,0.1802931003306703,0.8809117724416531,354.37579877565287,349.1420009939894,5.233797781663557,2148.905197344333,2117.167885446276,31.7373118980572,1.3351250228685478,76.49702893267532,-4.948060284311039,-294.2109041909202,6.063916341828848,1.026666666666667,3859.318398034591,68558.12890604067,7014.451472643517,61543.67743339715,70785.97263041991,156712.1055049387
89.95746651452637+0i,2064.779912190623,,,,0.1930167875888765,2272.833759796104,306.56626455591686,1979.6130369555176,677.1051575775534,-153.89080825194867,32.81837111438274,17.15507579442941,1979.6130369555176,32.81837111438274,0.9361864042573688,0.2073389459004248,0.8854283334168865,357.20657493240736,351.38131405960434,5.825260872802937,1916.2824598714608,1885.032068590616,31.250391280843786,1.351539103347964,77.43748646873392,-4.931646203831622,-293.27044665486164,5.364633784341931,1.03,3907.0056808062486,68911.03444504378,7361.90615295221,61549.12829209156,73015.86904483191,156747.17465723198
89.93118178908664+0i,2078.8069382814497,,,,0.1946775297005177,2289.078189024719,247.9427152691075,2012.9951802382761,667.8402971197384,-146.0671495694581,44.89840279035504,16.93838365668802,2012.9951802382761,44.89840279035504,0.942709004408452,0.2920263007206519,0.8990053694519776,365.276110987582,357.3066444922938,7.969466495288023,1794.983249386658,1755.820932346778,39.16231703988032,1.3518305040882272,77.45418250129802,-4.9313548030913585,-293.2537506222976,4.9140450070321755,1.033333333333333,3947.851229066861,69266.82563189778,7712.167810479007,61554.6578214188,75016.96902185035,156778.6685088214
89.99143974034465+0i,2091.913334479054,,,,0.1957768660882697,2292.971700406477,313.38786662831984,2013.446007936061,666.9484291595975,-139.2595164319813,49.301204569316035,18.724729089570808,2013.446007936061,49.301204569316035,0.9390806210986788,0.3310786897277208,0.8995955825096804,366.13763021970436,357.3866664086508,8.750963811053596,1761.756312769269,1719.6490163198762,42.107296449392365,1.3640569518233991,78.15470635496067,-4.919128355356187,-292.5532267686349,4.811732439826275,1.036666666666667,3979.2714582840867,69628.06697485778,8066.511789754956,61561.55518510284,76837.39552231906,156813.8748629818
89.95527614629296+0i,2105.232243802797,,,,0.1963951870269722,2297.0381030904073,275.2869421371806,2031.2000977425864,666.0726296156704,-128.9180949211865,52.847889016005965,26.15450410981242,2031.2000977425864,52.847889016005965,0.9424320708130048,0.3727896413641338,0.9072761936141766,369.9185176496502,360.53801734930914,9.38050030034106,1847.927760904368,1801.0674765738888,46.86028433047923,1.3860615696833012,79.4154780881312,-4.897123737496285,-291.29245503546434,4.995499475521093,1.04,4005.699659241326,69993.77384546143,8423.85844520543,61569.91540025602,78575.13049665239,156854.5096697264
89.96773417014798+0i,2118.303447743658,,,,0.1988157150257694,2322.860434072474,270.7543797402289,2056.480746760419,676.0012752440706,-123.03766374230892,67.1996613850026,17.29577074761465,2056.480746760419,67.1996613850026,0.9426459439350544,0.4757302349079787,0.9142522628542742,376.9532724458122,365.0253325499743,11.92793989583796,2000.592968409075,1937.288165327283,63.304803081792706,1.3906801491154521,79.6801031969394,-4.892505158064133,-291.0278299266562,5.30727046200843,1.043333333333333,4033.092727204673,70361.80191939611,8782.820787084409,61578.98113231173,80335.48874309928,156898.9934601163
89.89419233424151+0i,2131.825622528007,,,,0.2002292667009781,2321.79698979273,237.074900952393,2082.622556962881,673.9349557432207,-98.29316643083664,67.87744024705853,11.917746726649039,2082.622556962881,67.87744024705853,0.9458935682274796,0.5654308628180134,0.9262222350464492,381.71374950476434,369.6655038609115,12.048245643852887,2110.685789272627,2044.0650272509838,66.62076202164346,1.4122930765507842,80.91843272190637,-4.870892230628803,-289.78950040168917,5.529498981923057,1.046666666666667,4064.819603894739,70735.23781444384,9145.60246203405,61589.635352409816,82204.66656404985,156954.0760038225
89.86446884034865+0i,2145.375778890229,,,,0.2003627489944649,2320.059220514439,164.75478014535102,2092.581844326105,670.1376169977233,-94.58419595324897,67.70327035448804,8.439454877643879,2092.581844326105,67.70327035448804,0.9496906024497976,0.5805266935790027,0.9311336088229596,383.4506078558051,371.4332773678836,12.017330487921633,2095.447143270797,2029.775892985218,65.67125028558016,1.4484924913777908,82.9925064123372,-4.834692815801795,-287.7154267112584,5.464712013336488,1.05,4101.437110313203,71114.57132541914,9512.947880239491,61601.623445179655,84195.34316033899,157019.0387863742
89.91637125660623+0i,2159.099706024937,,,,0.2014940304914642,2333.9743197186513,101.5172682726769,2118.75652699072,659.7394827950206,-82.79001013071564,75.57788971099203,10.15208864879665,2118.75652699072,75.57788971099203,0.9537862663343591,0.6714582251818024,0.9401707628755004,389.49435896455384,376.07928354085266,13.41507542370108,1992.141700232951,1923.5277895350628,68.61391069788834,1.4840306880622938,85.02869509386505,-4.799154619117292,-285.67923802973047,5.114686912357176,1.053333333333333,4141.962305086935,71497.15350409942,9883.497270853892,61613.656233245536,86232.26362045709,157085.18479252778
90.01328460296527+0i,2172.9333692628798,,,,0.2035941436906084,2336.612081053043,74.07934582182314,2122.232345529881,668.9774102490977,-75.85352732150024,79.94048158176537,0.9464493334109472,2122.232345529881,79.94048158176537,0.9532094686323688,0.7253800471351369,0.942464025144983,390.8856768123172,376.6962413315539,14.189435480763347,1856.180309764487,1788.799609195321,67.38070056916597,1.493792768806829,85.58802111979281,-4.7893925383727565,-285.11991200380277,4.748652662081879,1.056666666666667,4184.666121250661,71883.6259875096,10257.253551308258,61626.372436201345,88208.91546171723,157152.32737301948
89.97787168521739+0i,2187.13090415534,,,,0.2032635580635195,2326.914165515881,73.8977891896995,2118.691885846289,661.7192202850625,-69.03058248386489,80.37384010211952,-4.875748990447193,2118.691885846289,80.37384010211952,0.9539991098251596,0.7578072499627402,0.9450566585299341,390.33416635584257,376.0678097377163,14.266356618126213,1832.086631910152,1765.1255419032261,66.96109000692589,1.4818149949562078,84.9017452301901,-4.801370312223378,-285.8061878934055,4.693636350141986,1.06,4227.911462164568,72273.81600539804,10633.64131374446,61640.17469165358,90065.07916108242,157220.324678653
90.06316057267601+0i,2201.463221634485,,,,0.2046756260858157,2336.843428533432,46.016066557307816,2136.556536734864,661.1878069069063,-63.75824170307345,76.74995381893814,-3.662655752782897,2136.556536734864,76.74995381893814,0.9550998318052144,0.7686887030254511,0.9471351240433082,392.86190207329986,379.23878527043837,13.623116802861519,1989.994074991573,1920.9878374879056,69.00623750366718,1.49652828883466,85.74475487216107,-4.7866570183449255,-284.9631782514345,5.0653780997585285,1.063333333333333,4271.675691911435,72664.42592698213,11010.0233392791,61654.40258770303,91842.0417366317,157287.4955739411
89.98020265396512+0i,2215.604028905271,,,,0.2061548461610079,2361.633537621738,0.9316467479600584,2159.5667958494478,659.8414522317056,-65.86775480835952,79.55436472540505,-6.8507902175799655,2159.5667958494478,79.55436472540505,0.9563547295948998,0.7685643902518001,0.9481238832802736,397.4440060020363,383.323106263277,14.120899738759393,2285.1040004708952,2203.915898509378,81.18810196151803,1.5240290999213468,87.32043528061483,-4.759156207258238,-283.3874978429807,5.749499214888619,1.066666666666667,4317.813886375103,73056.0239611967,11387.67663678318,61668.34732441352,93685.09842632727,157355.47923769642
89.94773535038858+0i,2229.729950830947,,,,0.2079735022451126,2366.883100306297,-10.00044841713267,2158.397600870324,663.8411602323213,-58.702264289886074,90.22682716755388,-15.009116002348321,2158.397600870324,90.22682716755388,0.9558046283608038,0.830179393343408,0.9500361161676656,399.1308359767234,383.1155741544825,16.01526182224082,2615.171772134253,2510.237106942646,104.93466519160671,1.533357145526359,87.85489292488758,-4.749828161653227,-282.853040198708,6.552166699259401,1.07,4367.5356165377425,73451.17691523436,11768.957582550027,61682.219332684326,95747.55029432592,157430.576407429
89.97316546689234+0i,2244.601070468289,,,,0.2092524550604384,2367.4417603529732,-61.53777074934261,2174.344098262858,659.874655145596,-50.218072149821204,78.04716231884788,-16.93322254419196,2174.344098262858,78.04716231884788,0.9565535928985722,0.827300666917163,0.9514030284934594,399.7994487532527,385.94607744165734,13.853371311595499,2910.8676648175237,2810.003767367475,100.8638974500486,1.5633506436000733,89.57339377734516,-4.719834663579513,-281.1345393462504,7.280819605666952,1.073333333333333,4419.282404472224,73849.46433622374,12152.176922758908,61697.28741346482,98104.62679705194,157523.63779100552
89.95643774087735+0i,2259.5801993217497,,,,0.2108627094110149,2364.24224514893,-129.01533611489901,2167.520904959824,654.4283850213881,-43.599583054636476,83.96184241634411,-18.551288787298,2167.520904959824,83.96184241634411,0.9557672545817,0.8708935831278668,0.9523062841787354,399.6381876592698,384.7349606303687,14.903227028901082,3109.5525004576148,2993.5916931482843,115.960807309331,1.5985591775040222,91.59069417288471,-4.684626129675563,-279.1172389507109,7.780919332736063,1.076666666666667,4470.579147420978,74248.92947858872,12536.70774855698,61712.22173003175,100764.747234207,157626.5370723264
89.93085796369488+0i,2274.7819980686177,,,,0.2124195780290323,2373.573374861042,-165.65292205397841,2176.041283386684,646.094492973486,-35.77862647558979,88.96531832725607,-18.212254131414078,2176.041283386684,88.96531832725607,0.9560944517592804,0.9114885566557448,0.95426019928562,402.0386718042243,386.2473278011363,15.79134400308795,3210.895833248454,3084.7777152242274,126.1181180242256,1.6212222045071742,92.88918997115627,-4.661963102672413,-277.8187431524393,7.986534774973147,1.08,4521.547976240758,74648.648296795,12922.048267593,61726.600029202,103666.5449644648,157734.94942470608
89.78330171917506+0i,2289.826106650682,,,,0.2142056018071257,2377.402607820054,-233.118748207984,2174.888286872109,642.6479082216863,-33.231448677144996,89.95300185029642,-18.18660097532909,2174.888286872109,89.95300185029642,0.9539828153250696,0.9216078058842708,0.9526536570930824,402.00932874822684,386.0426709197993,15.96665782842761,3183.5646593258693,3057.122599514949,126.4420598109194,1.650430118527278,94.56268017288922,-4.632755188652308,-276.1452529507064,7.919131302845195,1.083333333333333,4575.745237655769,75049.48672652675,13307.53941180875,61741.94731471799,106705.7296686511,157855.9888873729
