Impulsion,ImpulsionPAr,ImpulsionPAv,TravailPAr,TravailPAv
10742.70825856159,-6585.8053679895165,17328.513626551103,1293.0230993574949,-7973.185595383457
11065.299620100679,-6573.611067271965,17638.91068737264,1281.882394300759,-8260.797374307036
11394.07661682051,-6556.540637507595,17950.6172543281,1267.599861716557,-8522.710429943827
11727.54774119512,-6536.013298474667,18263.56103966978,1251.188561242848,-8773.092571778028
12065.16519659959,-6511.930056059909,18577.09525265949,1232.041786326823,-9022.276283500627
12406.25002976593,-6484.020314365681,18890.2703441316,1209.759030902776,-9272.30141816506
12749.867141466599,-6452.865036518972,19202.73217798557,1185.275627712444,-9518.03888760298
13095.125065010301,-6418.5548432861515,19513.67990829645,1159.77342647733,-9749.638133471475
13440.976895890792,-6381.627296958206,19822.604192848983,1135.054128762865,-9956.828226868916
13785.89642250221,-6342.208709586522,20128.10513208872,1112.711143807531,-10130.80918235522
14130.089480995142,-6299.511986859759,20429.60146785489,1093.6479608085049,-10266.2937749633
14474.61106555865,-6254.174863737369,20728.78592929601,1079.194258674639,-10362.118429896758
14819.616247985568,-6206.235756200664,21025.852004186218,1070.139508805534,-10418.981593284241
15166.341084850868,-6154.330596938579,21320.67168178944,1066.697739877722,-10439.33926578004
15515.09553765048,-6099.422812590101,21614.518350240567,1068.92181144064,-10427.63726101752
15863.693169130982,-6043.049970862885,21906.74313999385,1076.267487041201,-10389.771193057371
16209.79385587186,-5985.249259825496,22195.04311569734,1087.893704674149,-10331.96449854677
16554.36826096626,-5925.989198563669,22480.357459529918,1103.415173554,-10257.36076735308
16899.61353104304,-5865.498829982457,22765.112361025487,1123.396494660072,-10163.3841145455
17244.90095198387,-5804.08233486627,23048.983286850133,1149.639476271194,-10042.26325768369
17589.87163232785,-5741.582074727022,23331.453707054858,1184.691576096778,-9884.094437106021
17935.12516460979,-5677.8128754477,23612.93804005748,1230.38991477286,-9682.645274924771
18281.42142987407,-5613.014260707508,23894.435690581566,1286.50585922082,-9438.947575221024
18628.2016774879,-5547.9735009381275,24176.17517842603,1350.624108404596,-9161.186464691402
18974.371943344308,-5482.888065395108,24457.26000873941,1420.2663365317371,-8860.46198774006
19319.38004300583,-5417.922399313802,24737.30244231962,1493.3982448072088,-8545.202905878607
19663.792539207017,-5353.1333300313645,25016.925869238377,1569.0247157663448,-8218.812439153879
20007.75688764244,-5288.430165461538,25296.18705310397,1647.104557052699,-7881.810119096263
20349.84745348379,-5224.546932042002,25574.394385525782,1727.1835214928851,-7533.014261453064
20690.81537015715,-5161.928191017631,25852.74356117478,1809.452767759354,-7167.19539187715
21032.388023744967,-5098.9090988882535,26131.29712263322,1897.119198341805,-6779.911185378924
21374.31042246065,-5034.67866670867,26408.989089169318,1992.257394081083,-6368.647759987264
21716.75276987788,-4969.674282566616,26686.427052444502,2095.1517914467104,-5929.62495389016
22059.50707340465,-4903.872514653636,26963.37958805828,2206.41216918223,-5461.421310046498
22402.514105303282,-4836.797899420504,27239.31200472378,2327.414753875848,-4963.9152232463375
22746.86133945,-4768.0225352004545,27514.88387465046,2459.505690039934,-4434.794809563962
23090.992044893817,-4698.755629338155,27789.74767423198,2601.236012689673,-3872.398594901317
23435.37706326476,-4629.630260843986,28065.00732410875,2751.959969466831,-3272.129174120465
23780.56262244247,-4560.970305987529,28341.53292843,2910.0841909930605,-2635.18259228387
24126.599619729102,-4492.612415210044,28619.212034939137,3072.974709694222,-1973.4886767272478
24474.56369869265,-4425.457534048406,28900.021232741063,3233.832922018203,-1300.95348995261
24823.24625175331,-4360.109470052967,29183.35572180627,3386.973679193205,-637.0641823724187
25170.249560436343,-4296.114799071493,29466.364359507832,3531.5589349482616,2.2013201490271967
25514.3676776525,-4234.148286873554,29748.515964526036,3667.1315711699153,619.3703912150952
25854.50359535349,-4173.749282243744,30028.25287759723,3798.292792446295,1226.838323926024
26191.39900616854,-4113.53352062459,30304.93252679313,3932.9715039828334,1845.556635067564
26526.816462240542,-4053.782711744977,30580.599173985513,4075.151181010462,2501.793805023498
26861.3719686988,-3995.768917853173,30857.140886551966,4224.879946885401,3216.1950327355516
27196.08215261901,-3939.7700569235553,31135.852209542565,4382.2552935596195,4000.171706212264
27531.53302038532,-3885.902688543357,31417.435708928682,4545.5891741341575,4854.78480998942
27868.225061270878,-3834.4167077671473,31702.64176903802,4710.771896173926,5770.433389392202
28206.239965523102,-3785.1450001545563,31991.38496567765,4873.710795808825,6725.485042923812
28543.398613105583,-3738.501517097867,32281.900130203434,5028.504679590826,7689.446113254143
28878.311083599816,-3695.199993575589,32573.511077175386,5169.849860519403,8640.829296989023
29210.15111900733,-3654.9114809991247,32865.06260000644,5297.933510279894,9567.33536217692
29537.68242623936,-3617.6666100725142,33155.34903631187,5413.349059720578,10466.415510741559
29863.88885761351,-3582.8359933681513,33446.72485098166,5519.356019042991,11353.085390399958
30189.55568026022,-3550.5598393385662,33740.11551959877,5616.989522253949,12240.58278342853
30512.68459638712,-3520.755743674242,34033.440340061345,5707.705849065598,13133.49002928285
30834.19148828467,-3493.2673586324736,34327.45884691713,5792.816097966023,14044.53610112217
31155.15318857826,-3468.6655481606513,34623.818736738904,5871.103097343678,14988.37081661386
31475.337804592717,-3446.3333722882753,34921.67117688097,5944.7057362167525,15970.99293016136
31794.69494598542,-3425.5028171946055,35220.19776318002,6016.160049670775,16995.438604290182
32114.5435412381,-3405.6400556877197,35520.18359692581,6086.8750750055715,18064.03155688701
32436.32956294857,-3387.29227062001,35823.62183356857,6154.05228367929,19175.75365692037
