,alphaGait,AngleBike,AngleBike.1,AngleBike.2,DeplacementRider,DistanceAligne,DistanceEngage,DistanceFWGait,DistanceFWRButte,ForceGuidon,ForceGuidon.1,ForceGuidon.2,ForceGuidon_R0,ForceGuidon_R0.1,ForceGuidon_R0.2,ForcePedaleD_R0,ForcePedaleD_R0.1,ForcePedaleD_R0.2,ForcePedaleG_R0,ForcePedaleG_R0.1,ForcePedaleG_R0.2,ForcePied,ForcePiedAr,ForcePiedAr.1,ForcePiedAr.2,ForcePiedAv,ForcePiedAv.1,ForcePiedAv.2,ForceUPiedAr,ForceUPiedAv,IndiceEfficacitePiedAr,IndiceEfficacitePiedAv,IndiceEfficaciteTotal,Moment,MomentPAr,MomentPAv,normForceGuidon,Puissance,PuissancePAr,PuissancePAv,ThetaM,ThetaMDeg,ThetaMr,ThetaMrDeg,ThetaMrv,Time,VitessePedalier,VitesseRider
10,0.01705636797268695,-15.206373853802669,1.1337130566607558,0.09343219081850776,-0.01037806565028632,0.2420774666420048,0.3615494072369061,-7.298318666526526e-06,-6.224133888454998e-06,26.766748348866486,-228.5086328774946,-5.429899042497176,33.47085155218044,-227.43871114433585,-10.652356063337633,-48.7012438673754,-261.0825566972018,39.612482221406886,24.52576054517008,-445.7437960284858,-32.092140219961216,716.0939066208966,-32.98554857870993,-263.3279715024829,40.93158099643311,-53.80550619918153,443.4281918708986,28.202061074616232,-263.3279715024829,443.4281918708986,-0.9806501935912264,0.9907458986349272,0.2515036347931971,31.517538564472762,-46.082395012934505,77.59993357740727,230.1350427908033,-0.09693364087270666,0.1417285274229259,-0.2386621682956325,1.3769513359386325,78.89350014418402,-11.189419278420539,-637.3896248742888,-0.07099906801202324,0.03666666666666667,-0.0030755460384197736,-0.002099444614477103
11,0.01799466619230228,-15.20564274457491,1.139126182719258,0.1034980781266784,-0.01654559458970084,0.2420688616601831,0.3616020913173482,2.169801911228175e-06,-4.190480679686082e-05,4.59248945332247,-229.82199594329688,-7.529813035489093,11.411224593269019,-229.3156182031373,-13.419018760102286,-48.90711349734378,-261.0488738381441,39.5808164482882,27.80892584630254,-442.9950152109211,-35.00997830995811,713.7694270726131,-33.17307570752413,-263.3022270057538,40.94564220319193,-57.02531156021965,440.49182355241663,30.96264950936345,-263.3022270057538,440.49182355241663,-0.9805543194402304,0.9893233134798964,0.2482448670761532,31.008179395665987,-46.07788972600691,77.0860691216729,229.99117127204917,-0.1003635926699444,0.1491394414532426,-0.249503034123187,1.377089666894191,78.90142592411355,-11.189280947464981,-637.3816990943593,-0.0595591316463956,0.04,-0.003236681244303307,-0.002209439534393762
12,0.01567191244854159,-15.20827165655182,1.1364373168369242,0.0856481571585343,-0.04828664751519796,0.2420956016196948,0.3616237442418369,-6.8482360037758205e-06,-3.958095965467257e-05,-11.55275738658093,-226.4401212759135,-13.470852026869776,-4.650190338949992,-226.2276796290793,-19.735026740990268,-50.131861618062885,-264.4603410348963,37.38270881198507,28.700121415663318,-442.3816886102433,-29.78139386651392,716.0643712644522,-34.290644752728284,-266.7929569236084,38.673146576245166,-57.44139964510868,439.8231706322525,25.85055104557506,-266.7929569236084,439.8231706322525,-0.9817463150640702,0.9898995465464808,0.2416405851936204,30.280287399012717,-46.68876746163148,76.96905486064419,227.13445044953758,-0.1091534884208743,0.1683022942072289,-0.2774557826281032,1.376362497869921,78.85976220803022,-11.19000811648925,-637.4233628104425,-0.04701118598445984,0.04333333333333333,-0.003604770555263397,-0.002460706500287322
13,0.01746278483338794,-15.207788810192769,1.143099198953428,0.09187390925444894,-0.05806030030618103,0.2421134764158028,0.3615461942267468,2.23276583701526e-05,-1.3454339346297141e-05,-15.4790664357934,-232.1057581371269,-9.231110731984344,-8.527954407356605,-232.11177366101745,-15.789122364557139,-55.162674664815206,-263.1473916701633,34.45537650384983,27.090518246216067,-438.5416662769802,-30.398271425756175,711.4936650038795,-39.28356741032104,-265.8271338134369,35.628354565717025,-55.66695488975952,436.0925727031891,26.48022492215312,-265.8271338134369,436.0925727031891,-0.980673984713446,0.9901565330749472,0.23930703429218,29.79645180570663,-46.519748417351465,76.31620022305809,232.8044197679252,-0.1196201855094872,0.1867571673239463,-0.3063773528334335,1.3765491910033538,78.87045893663999,-11.18982142335582,-637.4126660818328,-0.03788599178288009,0.04666666666666667,-0.004014578188352529,-0.0027404514358238268
14,0.01725748673465855,-15.204605135778339,1.140811552003981,0.1133158319852473,-0.03234276393794744,0.2421190603267912,0.3615640486934271,5.119313742418807e-06,-5.093966765468139e-05,-24.64922635496437,-228.3034726399223,-7.455714213004534,-17.845652860989638,-228.61830514615815,-14.17218684025682,-50.13153232725534,-264.4771445987219,37.26408323219507,28.585369675826467,-442.37498509620116,-29.99059868006291,716.064371264452,-34.12208050351613,-266.8139486914407,38.6774204607898,-57.60414575751664,439.8016708515699,25.85419724668632,-266.8139486914407,439.8016708515699,-0.981823560696615,0.9898511575015884,0.2415812447904108,30.272851378022622,-46.69244102100212,76.96529239902473,229.7512734540813,-0.1267540822131171,0.19550380088094,-0.3222578830940572,1.377084248497655,78.9011154728603,-11.189286365861518,-637.3820095456125,-0.03524927207316006,0.05,-0.004187054619676086,-0.002858188159755223
15,0.01713965386452643,-15.20625850865805,1.141519372311032,0.0922282046011538,-0.05474664399696394,0.2421086444902715,0.3616009039098244,-5.018701898784619e-07,-2.569801687285489e-05,-15.065260691888833,-235.46551282768917,-3.909320816837136,-8.172527985150722,-235.6017923197584,-10.54788330517242,-53.29512415721646,-263.711555842429,42.42401176937822,27.28185556904211,-438.42647857644135,-30.4425226951975,712.6953970098527,-37.62199340524512,-266.20113843126165,43.65193270053396,-55.81583517931948,435.9701360371198,26.52276334183005,-266.20113843126165,435.9701360371198,-0.9773608225637233,0.9901029463999216,0.2382069511296579,29.70957458102518,-46.58519922547079,76.29477380649597,235.97934782554645,-0.115845148582321,0.1816474790405925,-0.2974926276229135,1.3764814127769678,78.86657553032522,-11.189889201582199,-637.4165494881478,-0.037618879807821436,0.05333333333333334,-0.0038992530258682564,-0.002661727596781684
16,0.01843737245750063,-15.205472923647287,1.137571651341737,0.09227189798292698,-0.07416129141256532,0.2421341023001778,0.3616515238239743,6.304762705855449e-06,-6.807669764788415e-05,-6.072663028987126,-236.66711688885232,10.73893410533691,0.4441185588039973,-236.9490253198271,4.29980431574817,-51.63053836805254,-260.6831691861122,37.28111336839191,28.58640524106463,-442.3858655633426,-29.8286807070355,712.6601411313312,-36.02412602938146,-263.1148609864706,38.5245489910853,-57.32650093904753,439.8383779684128,25.846863712207927,-263.1148609864706,439.8383779684128,-0.9804941946469344,0.9899337733361876,0.2479772710473155,30.92661547183989,-46.04510067263235,76.97171614447224,236.9884515297403,-0.09487412989984104,0.1412533766083874,-0.2361275065082284,1.376409772561571,78.86247084833957,-11.1899608417976,-637.4206541701333,-0.04092239521914606,0.05666666666666665,-0.003067717836315723,-0.0020941008880132447
17,0.01746880076376611,-15.20606001899083,1.141985856954438,0.08867633841070814,-0.0400329111110409,0.2423403885757719,0.3621005692199621,6.841050856076779e-07,-5.494635760044941e-05,7.308978034030551,-241.73016972749386,18.197783002577733,13.738170533613351,-241.8377169737137,11.99319565108056,-48.97695931258649,-261.0248895444496,39.65256370424991,27.36656164621709,-438.42292979710913,-30.41759162161461,708.8519428477672,-33.488316636977444,-263.2605061744584,40.9572930148947,-55.76899711880873,435.9762966711468,26.52002355863944,-263.2605061744584,435.9762966711468,-0.9803989483983576,0.9901169374084741,0.2436556635548094,30.22526333692049,-46.07058858053023,76.2958519174507,242.5243398560107,-0.054769101722044286,0.083481315753479,-0.1382504174755233,1.3761834430241808,78.84950312106798,-11.190187171334989,-637.4336218974048,-0.042413665236278784,0.06,-0.001812030588833389,-0.001236937380700601
18,0.02024957466781487,-15.20630231572506,1.136791249443507,0.08315891082089408,-0.06209258136129848,0.2424139514490413,0.3616682848149179,-8.364489085921356e-06,-5.403259725222931e-05,26.60082791651677,-228.8821861231166,31.746685974083643,32.27447764385661,-228.82967643741432,26.416822576583147,-48.81846020867975,-267.8477153232459,37.31558421087392,22.976271561517898,-444.5168233485064,-36.74756263036803,721.4301169625522,-32.90686989327499,-270.07381069452333,38.66999064899942,-51.828731382522925,442.379805939211,32.97557511936679,-270.07381069452333,442.379805939211,-0.9827814795471801,0.9904959207015984,0.2388394817368453,30.15354916782034,-47.26291687154158,77.41646603936192,232.59946526309602,-0.01259573082303595,0.01974265037632033,-0.03233838119935628,1.3758622296715572,78.83109895163936,-11.19050838468761,-637.4520260668335,-0.04164602487020986,0.06333333333333334,-0.00041771967714095896,-0.0002851458946065201
19,0.01653609180422274,-15.20636321844497,1.147756250429378,0.093439122965324,-0.03984432079556655,0.2422271809504373,0.3617381819859946,-2.8828170704126015e-05,-5.942448615306462e-05,31.10253875092746,-236.7005917488109,21.902154515787462,37.27549160856784,-236.2481140003015,16.48055763813083,-48.99070392437829,-261.0243258476456,39.63929311042907,28.782060121253227,-442.3723376219461,-29.84115831578879,712.834768455871,-33.53045820148609,-263.2536128812764,40.9671208565104,-57.373559494944715,439.8330483932717,25.83313801144675,-263.2536128812764,439.8330483932717,-0.9803732773340385,0.9899217781882104,0.2477143979585877,30.90140121459919,-46.069382254223356,76.97078346882256,239.73786188965562,0.027574847068923467,-0.04110998596464336,0.06868483303356683,1.376125743917191,78.8461972057558,-11.19024487044198,-637.4369278127169,-0.03894032985743298,0.06666666666666668,0.0008923494076344957,0.000609140014388267
