alphaGait,DeplacementRider,DistanceAligne,DistanceFWGait,DistanceFWRButte,ForcePied,ForcePiedAr,ForcePiedAr.1,ForcePiedAr.2,ForcePiedAv,ForcePiedAv.1,ForcePiedAv.2,ForceUPiedAr,ForceUPiedAv,IndiceEfficacitePiedAr,IndiceEfficacitePiedAv,IndiceEfficaciteTotal,Moment,MomentPAr,MomentPAv,Puissance,PuissancePAr,PuissancePAv,ThetaM,ThetaMDeg,ThetaMr,ThetaMrDeg,ThetaMrv,Time,VitesseRider
89.93655139784046,1826.860563921095,,,0.09328175916126316,2354.049451902048,441.0429992675781,1888.3590087890616,304.2680053710938,37.27799987792969,388.510986328125,-25.75300025939941,1888.3590087890616,388.510986328125,0.962000012397766,0.9929999709129332,0.9672141735499652,398.45224914550784,330.46282653808584,67.98942260742187,2506.693160499847,2078.966573432395,427.72658706745176,5.929999828338622,69.76396267710578,4.359203501543725,249.76396267710567,6.291075444737785,0.9333333333333332,4006.964205065357
89.67308478537693,1839.950980896342,,,0.09387703943938536,2323.602905218069,406.6960144042969,1897.657958984375,327.0169982910156,36.32799911499023,352.0329895019531,-33.615001678466804,1897.657958984375,352.0329895019531,0.9639999866485596,0.9900000095367432,0.9681907969017604,393.6959159851073,332.09014282226565,61.6057731628418,2504.5481832417317,2112.6349807231813,391.9132025185506,5.952000141143799,71.02448774880996,4.3812038143489,251.0244877488099,6.361631100426433,0.9366666666666666,4032.316635526839
89.85010547044895,1853.213862877569,,,0.09281792995934576,2273.831430623065,377.5390014648438,1901.322021484375,341.4549865722656,22.94700050354004,302.5710144042969,-35.80199813842773,1901.322021484375,302.5710144042969,0.9660000205039978,0.9900000095367432,0.9692420494358156,385.6812812805177,332.7313537597656,52.94992752075196,2478.796661645331,2138.4843106361604,340.3123510091707,5.974999904632568,72.34227712651555,4.40420357783767,252.3422771265155,6.427059808076161,0.94,4062.103173819338
89.84934316284452,1866.9723172634167,,,0.0927340626254011,2249.15397967105,340.3219909667969,1913.4100341796882,351.6310119628906,3.6540000438690186,272.0239868164062,-33.95999908447266,1913.4100341796882,272.0239868164062,0.968999981880188,0.9919999837875366,0.9716693657922544,382.4509536743164,334.8467559814453,47.604197692871104,2483.997370760685,2174.810792010614,309.1865787500706,5.994999885559082,73.48819162394693,4.424203558764184,253.4881916239468,6.494943591841532,0.9433333333333334,4097.927119395557
89.8807717482774,1880.602575771009,,,0.09221413507280626,2237.970245338364,312.85400390625,1924.697021484375,361.8200073242188,3.625,252.7129974365234,-31.770000457763672,1924.697021484375,252.7129974365234,0.9700000286102296,0.9919999837875366,0.9729396641695254,381.04675331115715,336.8219787597656,44.224774551391604,2505.385098397082,2214.606892892863,290.7782055042188,6.015999794006348,74.69139774813634,4.445203467211449,254.69139774813632,6.57500707361026,0.9466666666666668,4139.509639782139
89.9711419157285,1894.413393617139,,,0.09340406224115186,2213.08223248554,275.2449951171875,1924.2850341796882,359.5750122070312,-23.47900009155273,233.4210052490234,-27.75099945068359,1924.2850341796882,233.4210052490234,0.9729999899864196,0.9879999756813048,0.9749777969187184,377.59855690002433,336.7498809814453,40.848675918579104,2516.249410388505,2244.041122467294,272.20828792121154,6.0380001068115225,75.95192281984055,4.467203780016625,255.95192281984046,6.663821575607146,0.95,4185.762687058549
89.8710609317054,1908.298327089122,,,0.09400224421516001,2210.42929668753,232.3849945068359,1933.60302734375,360.6449890136719,-37.28300094604492,225.0480041503906,-27.783000946044922,1933.60302734375,225.0480041503906,0.9760000109672546,0.9789999723434448,0.9765754709861192,377.7639305114746,338.38052978515617,39.38340072631836,2547.9857938824193,2282.348083501836,265.6377103805829,6.059999942779541,77.21242057078808,4.489203615984644,257.212420570788,6.744915509621488,0.9533333333333334,4234.377106891517
89.8711517561272,1922.68766510791,,,0.09474264164595173,2204.4737195846687,193.36199951171884,1936.4560546875,358.6520080566406,-55.74700164794922,215.0299987792969,-39.45199966430664,1936.4560546875,215.0299987792969,0.9789999723434448,0.953000009059906,0.9759635755023404,376.5100593566895,338.8798095703125,37.63024978637695,2560.409731903948,2304.509908319847,255.89982358410046,6.084000110626223,78.58752889600841,4.513203783831322,258.5875288960083,6.8003753638845685,0.9566666666666668,4281.517251556495
89.69700587001905,1936.725371356817,,,0.09477862626914177,2211.710068937472,153.343994140625,1940.2950439453118,356.9849853515625,-64.54499816894531,221.5070037841797,-31.7810001373291,1940.2950439453118,221.5070037841797,0.9810000061988832,0.9509999752044678,0.97743464574814,378.3153583526611,339.5516326904297,38.76372566223144,2582.351141563453,2317.7529723244393,264.59816923901457,6.107999801635742,79.96260990047205,4.537203474840844,259.96260990047193,6.825922037128126,0.96,4322.639798279669
89.82778379387129,1952.030205221084,,,0.0957821703676838,2196.797901990405,113.8280029296875,1939.7259521484384,350.7680053710938,-75.11699676513672,206.9629974365234,-30.87800025939941,1939.7259521484384,206.9629974365234,0.9819999933242798,0.9309999942779541,0.9771900035228354,375.6705661773682,339.4520416259766,36.2185245513916,2568.88281184103,2321.215963365113,247.66684847591708,6.13100004196167,81.2804265989343,4.560203715166772,261.2804265989342,6.838126388182786,0.9633333333333334,4354.907145435937
